montant_demande_fcfa,duree_mois,nb_transactions_30j,ville,age,metier,revenu_mensuel_fcfa,anciennete_mobile_money_mois,operateur_principal,nb_transactions_total,montant_total_fcfa,montant_moyen_fcfa,montant_max_fcfa,montant_std_fcfa,nb_types_distincts,nb_operateurs_distincts,jours_depuis_derniere_trans,nb_achat_credit,nb_depot,nb_paiement_facture,nb_retrait,nb_transfert,charge_mensuelle_fcfa,ratio_endettement,capacite_remboursement,ratio_montant_revenu_annuel,montant_par_mois,intensite_utilisation,ratio_moy_trans_revenu,ratio_volume_trans_pret,regularite_transactions,ratio_trans_30j_total,score_diversification,recence_normalisee,actif_30j,actif_7j,pct_achat_credit,pct_depot,pct_paiement_facture,pct_retrait,pct_transfert,ratio_retrait_depot,engagement_paiement,tranche_age,segment_anciennete,segment_revenu
189023,12,15,4,33,8,77538,17,2,15,227837,15189.133333333331,30382,9549.290802886637,5,1,0,4,2,1,5,3,15751.916666666666,0.20315092814705907,61786.083333333336,0.20315092814705907,15751.916666666666,0.8333333333333334,0.19589276655747287,1.2053337142373455,0.6286508876081823,0.9375,5,0.0,1,1,0.25,0.125,0.0625,0.3125,0.1875,1.6666666666666667,0.0625,0,2,0
285936,9,60,2,34,3,192817,47,1,60,2462826,41047.1,75498,21523.63288258761,5,1,3,16,9,12,5,18,31770.666666666668,0.16477108692006756,161046.33333333334,0.12357831519005066,31770.666666666668,1.25,0.21288112562688974,8.613177028506279,0.5243515018377858,0.9836065573770492,5,0.061224489795918366,1,1,0.26229508196721313,0.14754098360655737,0.19672131147540983,0.08196721311475409,0.29508196721311475,0.5,0.19672131147540983,0,1,2
77394,12,54,3,28,6,43606,30,1,54,470382,8710.777777777777,17364,4904.206902844939,5,1,0,11,9,17,7,10,6449.5,0.1479039581708939,37156.5,0.1479039581708939,6449.5,1.7419354838709677,0.19976099109704576,6.077679436656115,0.5629398531439488,0.9818181818181818,5,0.0,1,1,0.2,0.16363636363636364,0.3090909090909091,0.12727272727272726,0.18181818181818182,0.7,0.3090909090909091,0,0,0
135726,9,45,3,62,1,101188,46,1,45,928663,20636.95555555556,40021,11881.075484980222,5,1,1,9,7,7,10,12,15080.666666666666,0.149036117589701,86107.33333333333,0.11177708819227576,15080.666666666666,0.9574468085106383,0.20394666912633475,6.84213899960951,0.5756905257886331,0.9782608695652174,5,0.02040816326530612,1,1,0.1956521739130435,0.15217391304347827,0.15217391304347827,0.21739130434782608,0.2608695652173913,1.25,0.15217391304347827,1,1,1
230393,6,50,7,52,5,118933,36,0,50,1089109,21782.18,47107,13375.843046770426,5,1,1,13,9,12,7,9,38398.833333333336,0.3228610506195365,80534.16666666666,0.16143052530976826,38398.833333333336,1.3513513513513513,0.1831466455903744,4.727158693368751,0.6140445539526563,0.9803921568627451,5,0.02040816326530612,1,1,0.2549019607843137,0.17647058823529413,0.23529411764705882,0.13725490196078433,0.17647058823529413,0.7,0.23529411764705882,1,0,1
365430,6,69,6,51,8,156258,51,1,69,2277093,33001.34782608696,61548,19365.482266306968,5,1,14,12,24,14,10,9,60905.0,0.38977204367136403,95353.0,0.19488602183568202,60905.0,1.3269230769230769,0.21119781275894328,6.23125295883491,0.5867910479689985,0.9857142857142858,5,0.2857142857142857,1,0,0.17142857142857143,0.34285714285714286,0.2,0.14285714285714285,0.12857142857142856,0.4,0.2,1,1,3
57160,12,29,6,21,0,123934,37,1,29,748159,25798.58620689655,47045,13680.85934935908,5,1,6,6,8,5,3,7,4763.333333333333,0.03843443553289116,119170.66666666667,0.038434435532891165,4763.333333333333,0.7631578947368421,0.20816391149237942,13.088626860971642,0.5302743710556883,0.9666666666666667,5,0.12244897959183673,1,1,0.2,0.26666666666666666,0.16666666666666666,0.1,0.23333333333333334,0.3333333333333333,0.16666666666666666,2,1,3
74174,9,13,1,51,8,50936,11,0,13,120945,9303.46153846154,17496,5302.709112887245,4,1,22,4,2,1,6,0,8241.555555555555,0.16180217440622655,42694.444444444445,0.12135163080466992,8241.555555555555,1.0833333333333333,0.1826500223508234,1.630535894843276,0.5699103694467019,0.9285714285714286,4,0.4489795918367347,1,0,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.0,2.0,0.07142857142857142,1,2,0
66523,3,52,6,50,8,190150,32,0,52,2120912,40786.769230769234,73234,20010.415651203664,5,1,3,7,16,8,10,11,22174.333333333332,0.11661495310719606,167975.66666666666,0.02915373827679902,22174.333333333332,1.5757575757575757,0.21449786605716137,31.88190728158259,0.49059843253472973,0.9811320754716981,5,0.061224489795918366,1,1,0.1320754716981132,0.3018867924528302,0.1509433962264151,0.18867924528301888,0.20754716981132076,0.5882352941176471,0.1509433962264151,1,0,2
461728,9,29,3,18,5,309166,26,1,29,2278106,78555.37931034483,99670,24391.77627136683,4,1,2,6,0,12,6,5,51303.11111111111,0.16594033985338333,257862.88888888888,0.1244552548900375,51303.11111111111,1.0740740740740742,0.2540880281478068,4.933859471681441,0.3105002609018509,0.9666666666666667,4,0.04081632653061224,1,1,0.2,0.0,0.4,0.2,0.16666666666666666,6.0,0.4,2,0,2
77822,12,65,6,52,4,46046,45,0,65,681899,10490.753846153846,18203,5074.597450262585,5,1,4,11,13,20,9,12,6485.166666666667,0.14084104301495606,39560.833333333336,0.14084104301495606,6485.166666666667,1.4130434782608696,0.22783203418654924,8.76217827634504,0.48367484833080343,0.9848484848484849,5,0.08163265306122448,1,1,0.16666666666666666,0.19696969696969696,0.30303030303030304,0.13636363636363635,0.18181818181818182,0.6428571428571429,0.30303030303030304,1,1,0
160173,3,27,4,32,5,146096,35,2,27,1028050,38075.92592592593,58378,15599.897206086196,5,1,0,3,11,6,5,2,53391.0,0.3654514839557551,92705.0,0.09136287098893878,53391.0,0.75,0.2606226448768339,6.418332563337371,0.4096942394045653,0.9642857142857143,5,0.0,1,1,0.10714285714285714,0.39285714285714285,0.21428571428571427,0.17857142857142858,0.07142857142857142,0.4166666666666667,0.21428571428571427,0,0,3
143487,9,29,5,65,4,138582,4,2,29,972482,33533.862068965514,51592,15619.585429206996,5,1,3,4,5,5,7,8,15943.0,0.11504380078220837,122639.0,0.08628285058665627,15943.0,5.8,0.2419784825515977,6.777444803746655,0.4657715721950733,0.9666666666666667,5,0.061224489795918366,1,1,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.23333333333333334,0.26666666666666666,1.1666666666666667,0.16666666666666666,1,3,3
70446,6,43,1,33,9,118825,50,0,43,1055063,24536.3488372093,47009,13581.158771102397,5,1,1,11,8,6,10,8,11741.0,0.0988091731537976,107084.0,0.0494045865768988,11741.0,0.8431372549019608,0.20649146928011194,14.976691697304357,0.5534892486227954,0.9772727272727273,5,0.02040816326530612,1,1,0.25,0.18181818181818182,0.13636363636363635,0.22727272727272727,0.18181818181818182,1.1111111111111112,0.13636363636363635,0,1,1
37782,3,55,0,58,6,87312,36,1,55,1039533,18900.6,34786,9333.752690182097,5,1,1,10,20,8,6,11,12594.0,0.14424134139637163,74718.0,0.036060335349092906,12594.0,1.4864864864864864,0.21647196261682242,27.513246698250537,0.4938075448735608,0.9821428571428571,5,0.02040816326530612,1,1,0.17857142857142858,0.35714285714285715,0.14285714285714285,0.10714285714285714,0.19642857142857142,0.2857142857142857,0.14285714285714285,1,0,1
178448,12,52,4,51,3,83895,42,1,52,928452,17854.846153846152,33365,9250.780883593528,5,1,1,11,9,9,11,12,14870.666666666666,0.17725331267258676,69024.33333333333,0.17725331267258676,14870.666666666666,1.2093023255813953,0.21282372196014246,5.202898307079334,0.5180813501577414,0.9811320754716981,5,0.02040816326530612,1,1,0.20754716981132076,0.16981132075471697,0.16981132075471697,0.20754716981132076,0.22641509433962265,1.1,0.16981132075471697,1,1,1
383519,6,35,0,47,4,165087,46,1,35,1135635,32446.714285714286,65835,19889.2917207039,5,1,18,7,8,7,7,6,63919.833333333336,0.3871887752114542,101167.16666666666,0.1935943876057271,63919.833333333336,0.7446808510638298,0.1965431214190959,2.961084167709637,0.6129643384298576,0.9722222222222222,5,0.3673469387755102,1,0,0.19444444444444445,0.2222222222222222,0.19444444444444445,0.19444444444444445,0.16666666666666666,0.7777777777777778,0.19444444444444445,1,1,3
124582,9,31,0,42,5,84622,34,2,31,604864,19511.74193548387,33808,8917.63788592675,5,1,0,4,7,7,6,7,13842.444444444445,0.1635797362913243,70779.55555555556,0.12268480221849322,13842.444444444445,0.8857142857142857,0.2305752869878267,4.8551086424311505,0.4570161341451479,0.96875,5,0.0,1,1,0.125,0.21875,0.21875,0.1875,0.21875,0.75,0.21875,3,0,1
25000,12,74,7,41,1,41592,60,1,74,646819,8740.797297297297,16419,4223.353040364284,5,1,1,18,25,13,9,9,2083.3333333333335,0.05008976085144579,39508.666666666664,0.05008976085144579,2083.3333333333335,1.2131147540983607,0.21015573421084094,25.87172513099476,0.48312182229048245,0.9866666666666667,5,0.02040816326530612,1,1,0.24,0.3333333333333333,0.17333333333333334,0.12,0.12,0.34615384615384615,0.17333333333333334,3,1,0
326500,6,40,4,61,7,131342,18,1,40,1228851,30721.275,51937,14972.569131903028,5,1,3,8,8,4,9,11,54416.666666666664,0.4143127610868318,76925.33333333334,0.20715638054341592,54416.666666666664,2.1052631578947367,0.23390290234654568,3.7636975078177404,0.4873522267443745,0.975609756097561,5,0.061224489795918366,1,1,0.1951219512195122,0.1951219512195122,0.0975609756097561,0.21951219512195122,0.2682926829268293,1.0,0.0975609756097561,1,2,3
274189,3,48,5,48,5,211156,43,2,48,1870270,38963.958333333336,82648,23694.99070497528,5,1,8,11,10,12,8,7,91396.33333333333,0.43283796498007787,119759.66666666667,0.10820949124501948,91396.33333333333,1.0909090909090908,0.18452688217873675,6.821072978591488,0.6081102538920191,0.9795918367346939,5,0.16326530612244897,1,0,0.22448979591836735,0.20408163265306123,0.24489795918367346,0.16326530612244897,0.14285714285714285,0.7272727272727273,0.24489795918367346,1,1,2
157735,12,35,6,65,8,68443,48,0,35,562514,16071.828571428572,27070,7279.420963097491,5,1,4,6,4,6,14,5,13144.583333333334,0.19205153680191303,55298.416666666664,0.19205153680191303,13144.583333333334,0.7142857142857143,0.23482063281020077,3.566173860120708,0.4529022959927263,0.9722222222222222,5,0.08163265306122448,1,1,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.3888888888888889,0.1388888888888889,2.8,0.16666666666666666,1,1,0
86666,9,46,5,53,3,194802,26,2,46,1899268,41288.434782608696,76976,22626.24484546129,5,1,3,11,8,7,11,9,9629.555555555555,0.04943252921199759,185172.44444444444,0.0370743969089982,9629.555555555555,1.7037037037037037,0.21195077454342715,21.91454648251353,0.5479911499052917,0.9787234042553191,5,0.061224489795918366,1,1,0.23404255319148937,0.1702127659574468,0.14893617021276595,0.23404255319148937,0.19148936170212766,1.2222222222222223,0.14893617021276595,1,0,2
82142,6,41,3,34,3,75856,23,1,41,668522,16305.414634146342,29147,8656.935032029553,5,1,2,11,10,6,11,3,13690.333333333334,0.18047792308233143,62165.666666666664,0.09023896154116572,13690.333333333334,1.7083333333333333,0.21495220726305556,8.13851454171384,0.5308913839282337,0.9761904761904762,5,0.04081632653061224,1,1,0.2619047619047619,0.23809523809523808,0.14285714285714285,0.2619047619047619,0.07142857142857142,1.0,0.14285714285714285,0,0,0
474251,9,65,7,38,5,206467,52,2,65,2083865,32059.46153846154,78343,22456.019162518627,5,1,0,11,13,15,13,13,52694.555555555555,0.2552202315893366,153772.44444444444,0.19141517369200242,52694.555555555555,1.2264150943396226,0.15527644387946518,4.394003609895162,0.7004271955217837,0.9848484848484849,5,0.0,1,1,0.16666666666666666,0.19696969696969696,0.22727272727272727,0.19696969696969696,0.19696969696969696,0.9285714285714286,0.22727272727272727,3,1,2
126289,6,43,5,39,5,113535,10,2,43,1085824,25251.72093023256,44186,12689.71702999,5,1,2,10,9,6,10,8,21048.166666666668,0.18538923386327272,92486.83333333333,0.09269461693163636,21048.166666666668,3.909090909090909,0.22241353706110503,8.597862063504632,0.5025089005279375,0.9772727272727273,5,0.04081632653061224,1,1,0.22727272727272727,0.20454545454545456,0.13636363636363635,0.22727272727272727,0.18181818181818182,1.0,0.13636363636363635,3,2,1
225906,12,51,1,34,8,108579,36,1,51,1140743,22367.50980392157,43237,10434.206165056446,5,1,0,8,12,6,16,9,18825.5,0.1733806721373378,89753.5,0.1733806721373378,18825.5,1.3783783783783783,0.20600217172677562,5.049613336461464,0.4664685424519052,0.9807692307692307,5,0.0,1,1,0.15384615384615385,0.23076923076923078,0.11538461538461539,0.3076923076923077,0.17307692307692307,1.2307692307692308,0.11538461538461539,0,0,1
111493,3,45,1,28,2,131440,11,1,45,1253918,27864.844444444443,52246,13763.763057317565,5,1,10,8,10,5,11,11,37164.333333333336,0.2827475147088659,94275.66666666666,0.07068687867721647,37164.333333333336,3.75,0.21199668627848786,11.246506538468438,0.4939295159261401,0.9782608695652174,5,0.20408163265306123,1,0,0.17391304347826086,0.21739130434782608,0.10869565217391304,0.2391304347826087,0.2391304347826087,1.0,0.10869565217391304,0,2,3
49262,9,37,2,51,4,104685,57,0,37,762714,20613.891891891893,41320,10689.098087885264,5,1,2,8,5,5,9,10,5473.555555555556,0.05228595840431347,99211.44444444444,0.0392144688032351,5473.555555555556,0.6379310344827587,0.19691352048423263,15.482491931063882,0.5185134195192858,0.9736842105263158,5,0.04081632653061224,1,1,0.21052631578947367,0.13157894736842105,0.13157894736842105,0.23684210526315788,0.2631578947368421,1.5,0.13157894736842105,1,1,1
105156,9,18,7,60,8,57975,4,0,18,253558,14086.555555555557,21950,5885.273157958844,5,1,27,2,4,5,4,3,11684.0,0.20153514445881845,46291.0,0.15115135834411383,11684.0,3.6,0.2429763787072972,2.411232728206396,0.4177639715243524,0.9473684210526315,5,0.5510204081632653,1,0,0.10526315789473684,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.8,0.2631578947368421,1,3,0
213888,9,44,0,24,1,248742,59,1,44,2372458,53919.5,99191,23557.77513333036,5,1,10,10,6,10,8,10,23765.333333333332,0.09554210118650382,224976.66666666666,0.07165657588987787,23765.333333333332,0.7333333333333333,0.21676878050349357,11.092005666490563,0.436898306457291,0.9777777777777777,5,0.20408163265306123,1,0,0.2222222222222222,0.13333333333333333,0.2222222222222222,0.17777777777777778,0.2222222222222222,1.1428571428571428,0.2222222222222222,2,1,2
127152,9,42,3,40,9,63118,34,2,42,592356,14103.714285714286,24489,7582.2185642067,5,1,0,12,6,9,6,9,14128.0,0.2238347222662315,48990.0,0.16787604169967363,14128.0,1.2,0.22344995541231163,4.658608133508451,0.5375662640601105,0.9767441860465116,5,0.0,1,1,0.27906976744186046,0.13953488372093023,0.20930232558139536,0.13953488372093023,0.20930232558139536,0.8571428571428571,0.20930232558139536,3,0,0
88803,9,25,7,21,4,43890,25,1,25,233231,9329.24,15432,4816.327692339881,5,1,4,7,4,6,3,5,9867.0,0.22481203007518796,34023.0,0.168609022556391,9867.0,0.9615384615384616,0.2125595807701071,2.6263569208594206,0.5162061953754545,0.9615384615384616,5,0.08163265306122448,1,1,0.2692307692307692,0.15384615384615385,0.23076923076923078,0.11538461538461539,0.19230769230769232,0.6,0.23076923076923078,2,0,0
25000,12,25,1,54,1,50196,28,1,25,271756,10870.24,19884,4843.0835242986805,5,1,3,4,5,8,6,2,2083.3333333333335,0.041503971099954844,48112.666666666664,0.041503971099954844,2083.3333333333335,0.8620689655172413,0.2165559008685951,10.86980520779169,0.4454950423593519,0.9615384615384616,5,0.061224489795918366,1,1,0.15384615384615385,0.19230769230769232,0.3076923076923077,0.23076923076923078,0.07692307692307693,1.0,0.3076923076923077,1,0,0
423031,3,71,7,35,4,172843,58,0,71,2627211,37002.97183098592,68848,20004.7927464337,5,1,0,14,15,17,11,14,141010.33333333334,0.8158290085993263,31832.666666666657,0.20395725214983154,141010.33333333334,1.2033898305084745,0.21408429517530894,6.210430889388983,0.540612041264239,0.9861111111111112,5,0.0,1,1,0.19444444444444445,0.20833333333333334,0.2361111111111111,0.1527777777777778,0.19444444444444445,0.6875,0.2361111111111111,0,1,3
143884,12,43,2,29,3,128514,35,0,43,1266708,29458.325581395347,50519,16014.631488142231,5,1,5,11,10,7,9,6,11990.333333333334,0.09329982206867216,116523.66666666667,0.09329982206867216,11990.333333333334,1.1944444444444444,0.22922269621516214,8.803613997289503,0.5436184017143985,0.9772727272727273,5,0.10204081632653061,1,1,0.25,0.22727272727272727,0.1590909090909091,0.20454545454545456,0.13636363636363635,0.8181818181818182,0.1590909090909091,0,0,3
484797,6,25,6,37,2,243724,26,1,25,1191903,47676.12,95359,24353.38510919307,5,1,7,9,5,3,3,5,80799.5,0.33152049039076986,162924.5,0.16576024519538493,80799.5,0.9259259259259259,0.19561520408330735,2.458555934636694,0.5107981587225291,0.9615384615384616,5,0.14285714285714285,1,1,0.34615384615384615,0.19230769230769232,0.11538461538461539,0.11538461538461539,0.19230769230769232,0.5,0.11538461538461539,3,0,2
40289,12,56,4,65,2,32773,22,1,56,352711,6298.410714285715,12740,2923.8084179047005,5,1,1,9,6,16,15,10,3357.4166666666665,0.10244459361873086,29415.583333333332,0.10244459361873087,3357.4166666666665,2.4347826086956523,0.1921829162507465,8.754306279473814,0.46413998872531503,0.9824561403508771,5,0.02040816326530612,1,1,0.15789473684210525,0.10526315789473684,0.2807017543859649,0.2631578947368421,0.17543859649122806,2.142857142857143,0.2807017543859649,1,0,0
78401,3,32,2,24,6,156718,23,0,32,1097591,34299.71875,61689,17220.23260723789,5,1,1,5,7,11,3,6,26133.666666666668,0.16675599909816785,130584.33333333333,0.041688999774541956,26133.666666666668,1.3333333333333333,0.2188626625531209,13.999528073263438,0.5020370777868288,0.9696969696969697,5,0.02040816326530612,1,1,0.15151515151515152,0.21212121212121213,0.3333333333333333,0.09090909090909091,0.18181818181818182,0.375,0.3333333333333333,2,0,3
376362,9,65,4,38,4,167487,50,1,65,2322603,35732.35384615385,66494,19398.757172199505,5,1,0,10,14,6,14,21,41818.0,0.2496790795703547,125669.0,0.18725930967776602,41818.0,1.2745098039215685,0.2133440436938619,6.171177825662991,0.5428753554933239,0.9848484848484849,5,0.0,1,1,0.15151515151515152,0.21212121212121213,0.09090909090909091,0.21212121212121213,0.3181818181818182,0.9333333333333333,0.09090909090909091,3,1,3
175168,3,22,4,29,7,97244,25,1,22,515179,23417.227272727272,38203,11534.852346700116,5,1,0,2,4,9,5,2,58389.333333333336,0.6004415011037528,38854.666666666664,0.15011037527593818,58389.333333333336,0.8461538461538461,0.2408089678821035,2.941039795854289,0.49255873266434375,0.9565217391304348,5,0.0,1,1,0.08695652173913043,0.17391304347826086,0.391304347826087,0.21739130434782608,0.08695652173913043,1.0,0.391304347826087,0,0,1
122955,12,17,5,63,1,57422,19,0,17,182837,10755.117647058823,22042,6855.475383610835,5,1,9,4,2,7,2,2,10246.25,0.17843770680227092,47175.75,0.17843770680227092,10246.25,0.85,0.18729960027618026,1.4870116139106673,0.6373559316251446,0.9444444444444444,5,0.1836734693877551,1,0,0.2222222222222222,0.1111111111111111,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.3888888888888889,1,0,0
147650,3,56,4,24,4,61976,29,0,56,660083,11787.19642857143,24367,7143.8379357053855,5,1,0,15,7,10,16,8,49216.666666666664,0.7941246073748978,12759.333333333336,0.19853115184372444,49216.666666666664,1.8666666666666667,0.19018969324531157,4.470562339571015,0.6060161941644132,0.9824561403508771,5,0.0,1,1,0.2631578947368421,0.12280701754385964,0.17543859649122806,0.2807017543859649,0.14035087719298245,2.0,0.17543859649122806,2,0,0
128859,6,43,3,35,8,124203,18,0,43,1068346,24845.25581395349,49136,14864.631834521102,5,1,9,4,10,7,14,8,21476.5,0.17291450287030105,102726.5,0.08645725143515053,21476.5,2.263157894736842,0.20003748551929895,8.290749650783797,0.5982644606827732,0.9772727272727273,5,0.1836734693877551,1,0,0.09090909090909091,0.22727272727272727,0.1590909090909091,0.3181818181818182,0.18181818181818182,1.2727272727272727,0.1590909090909091,0,2,3
81703,6,35,3,48,1,44569,27,2,35,344241,9835.457142857143,17783,5560.704686314799,5,1,2,9,7,3,8,8,13617.166666666666,0.30553000216892157,30951.833333333336,0.1527650010844608,13617.166666666666,1.25,0.22067933188667332,4.213269852149222,0.5653158048223459,0.9722222222222222,5,0.04081632653061224,1,1,0.25,0.19444444444444445,0.08333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.08333333333333333,1,0,0
